,Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14,Corner15,Corner16,Corner17,Corner18
404,905.0823877363584,906.7551050121126,889.0976051318373,892.2302754265531,879.2499795640394,959.8611212921205,1007.2673514893786,932.1203979691584,932.3919005702958,935.7262921563645,953.7182036627459,1009.2708618380386,1012.2503004762863,1015.0778763789833,1010.4346242469835,954.5306747756956,940.8662356851859,904.2326622215053
405,1008.629085212837,1010.493171088912,990.8155503632112,994.3066163881892,979.841299065704,1069.6748249864854,1122.504604070837,1038.7604013190874,1039.062965399362,1042.7788308064983,1062.8291217963588,1124.7373276743065,1128.057631448706,1131.2086985059714,1126.0342312820267,1063.734544337467,1048.5068138164063,1007.682146149232
406,1281.4896246959527,1283.8579945404813,1258.8570629112228,1263.2925535744669,1244.9139897015166,1359.04983319947,1426.1714488301454,1319.7722496318042,1320.1566652067286,1324.87776936268,1350.3521883065073,1429.0081825458465,1433.226715304927,1437.2302283899721,1430.6559324887044,1351.5025513184473,1332.155321542412,1280.2865138566763
407,942.9599396230576,944.7026598469001,926.3061964457709,929.5699684868466,916.0464493369296,1000.0311543392758,1049.4213276210305,971.1294862213672,971.4123511625537,974.8862864984769,993.6311565983054,1051.5086845545045,1054.612812219014,1057.5587217169937,1052.7211502324844,994.4776294962355,980.2413358346209,942.0746532325159
408,1048.3162129722455,1050.2536461425866,1029.8017583853364,1033.4301894589544,1018.3956967031265,1111.763955731018,1166.6724595148264,1079.633123871864,1079.9475931207337,1083.8096688913342,1104.648890591001,1168.9930354201988,1172.443985159529,1175.719039124086,1170.3409690645558,1105.589939330671,1089.7630342512564,1047.3320141348063
409,914.6390437264618,916.3294230225907,898.4854797264591,901.6512275097466,888.5338742656193,969.9961793362902,1017.9029662120577,941.9625450548268,942.2369144192498,945.6065134447254,963.788399379071,1019.9276313853328,1022.9385295575357,1025.7959614938427,1021.1036818214754,964.6094492767079,950.8007290185882,913.780346062176
410,1017.6861805278677,1019.5670051671834,999.7126870914868,1003.2351015261062,988.6398913027788,1079.2800872062903,1132.5842570767636,1048.0880640864577,1048.3933450740217,1052.1425775014668,1072.3729122747673,1134.8370296663122,1138.1871484720255,1141.366510880972,1136.1455789619883,1073.2864651567265,1057.9219955620233,1016.7307383212517
411,1203.0340075534714,1205.2573805800835,1181.7870610465536,1185.9510012027874,1168.6976134865984,1275.8458092758674,1338.8580917707757,1238.9728858781173,1239.3337666849181,1243.7658344468084,1267.680653358713,1341.5211544008546,1345.48141929364,1349.2398284903884,1343.0680254632503,1268.7605886135334,1250.59783885421,1201.9045538094747
412,1199.1927389632542,1201.4090127948994,1178.013633621044,1182.1642783821076,1164.9659804604653,1271.7720537524485,1334.5831390243143,1235.0168650168844,1235.3765935369672,1239.7945097764762,1263.63296904921,1337.2376985374651,1341.1853183669805,1344.9317270225088,1338.7796304649835,1264.7094560878138,1246.6046997016824,1198.0668915472281
413,974.8753501875956,976.6770544987845,957.6579446227508,961.0321822523453,947.050946238953,1033.8781965379349,1084.9400290195185,1003.9983229149741,1004.2907616994947,1007.8822758082391,1027.2615845518283,1087.098034610191,1090.3072245416056,1093.3528412563646,1088.3515373866544,1028.1367071610919,1013.4185720786112,973.9601004047248
414,841.9457749785422,843.5018070725675,827.0760566410916,829.9901985521204,817.9153803836354,892.9032611708199,937.0025340801806,867.0976714111612,867.3502345711792,870.452026127455,887.1888603448039,938.8662838294149,941.637883196799,944.2682134484581,939.9488646602504,887.9446552095685,875.2334181823184,841.1553244993196
415,1221.5489710135862,1223.80656225023,1199.975029229939,1204.2030533599914,1186.6841321334255,1295.4813627109047,1359.46341837981,1258.040956744008,1258.4073915874442,1262.9076698671993,1287.1905432110893,1362.1674661416296,1366.1886804002033,1370.0049323582612,1363.7381438969514,1288.2870989119292,1269.8448203562314,1220.4021347229045
416,942.14422771376,943.8854403893158,925.5048909349565,928.7658396347521,915.2540190683725,999.1660727085658,1048.5135207897524,970.289406113937,970.5720263614821,974.0429565533832,992.7716113155966,1050.599072045341,1053.7005144696855,1056.6438755948657,1051.8104888742114,993.6173519681843,979.3933734790347,941.2597071443539
417,1122.208539576777,1124.2825359737722,1102.389062604149,1106.2732497279324,1090.1790255329643,1190.1285029043406,1248.9073246749858,1155.7328754687828,1156.069510610116,1160.2038112692392,1182.511920463882,1251.3914702653335,1255.0856659852932,1258.5915676217667,1252.8344152734924,1183.5193006023821,1166.5768095720919,1121.1549678334914
418,1167.2995375027128,1169.4568682925033,1146.6837023100675,1150.7239583527419,1133.9830587813162,1237.9485648299926,1299.0891541661817,1202.1709008917155,1202.5210622306531,1206.8214815173499,1230.0259436356719,1301.6731141846965,1305.5157448574055,1309.1625156798132,1303.174037570381,1231.073800899531,1213.4505506333549,1166.2036326282703
419,1150.8850450686007,1153.012039608963,1130.5591084494752,1134.5425506666375,1118.0370605685532,1220.5406102318998,1280.8214444591106,1185.2660495461791,1185.6112869384654,1189.8512340005298,1212.7293964368578,1283.3690689949055,1287.1576648375833,1290.7531549988153,1284.848886490656,1213.7625187979975,1196.387085564952,1149.8045507393458
420,843.2500504815276,844.8084930568481,828.3572971578103,831.2759534259627,819.1824299085013,894.2864759629016,938.4540639622176,868.4409102338111,868.6938646446108,871.8004612499319,888.5632228411281,940.3207008844905,943.0965937934141,945.7309987437226,941.4049587635394,889.3201885232504,876.5892602574907,842.458375499223
421,1140.535933344499,1142.6438012968247,1120.3927737888775,1124.3403956704392,1107.9833280076086,1209.5651342769227,1269.303904732506,1174.6077732725423,1174.9499061841861,1179.1517263403207,1201.8241613148919,1271.8286202461836,1275.5831478716914,1279.1463062813368,1273.2951307686094,1202.8479935225225,1185.628805520531,1139.465155152037
422,1248.7101560124227,1251.0179448708445,1226.65651686269,1230.9785512602807,1213.0700961945433,1324.2864370796703,1389.6911360415313,1286.0135423488937,1286.388124884161,1290.9884670121965,1315.8112709121654,1392.4553084019115,1396.565934503145,1400.4670409597898,1394.0609102332205,1316.9322085681774,1298.0798652901167,1247.5378197758578
423,1118.780148389094,1120.8478086455948,1099.0212206974606,1102.8935414769444,1086.8484857693443,1186.4926135596502,1245.0918637199627,1152.2020661175482,1152.5376728252959,1156.6593430334403,1178.899300077855,1247.568420147913,1251.2513299547777,1254.7465209239808,1249.0069569023685,1179.903602630445,1163.012871576039,1117.729795348886
424,1185.0267223425149,1187.2168154186274,1164.0978049380246,1168.1994182959104,1151.2042831906285,1256.7486605430931,1318.8177609371173,1220.4276594052428,1220.7831384664782,1225.148866035355,1248.7057225270696,1321.4409622432327,1325.3419489950948,1329.044101472648,1322.9646793895874,1249.769493066661,1231.878607455049,1183.914174517697
425,1053.0151658236744,1054.9612833079732,1034.417722394184,1038.0624174789168,1022.9605343958856,1116.747305549759,1171.901930176906,1084.4724510549581,1084.7883298748668,1088.667716941172,1109.600347975747,1174.2329077880163,1177.6993259994706,1180.9890600042438,1175.5868833847567,1110.545614854566,1094.6477675538715,1052.0265554319005
426,847.9328269045875,849.4999238975913,832.9573704323808,835.8922347218092,823.7315528724072,899.2526702995741,943.6655318563937,873.2635777414398,873.5179368707453,876.6417851765924,893.4976345354322,945.5425346759057,948.3338428058062,950.9828772594071,946.6328137075528,894.2588038355054,881.4571775713375,847.1367555549898
427,1000.6448275222907,1002.4941573872513,982.9723037288641,986.4357346487607,972.0849240589994,1061.2073322550223,1113.6189134347844,1030.537625628342,1030.8377946264004,1034.524245427723,1054.4158193109874,1115.8339629092175,1119.127983324021,1122.2541066911288,1117.1206002924596,1055.314074572277,1040.2068860089137,999.7053843812325
428,860.5146062085547,862.1049560676917,845.3169412283966,848.2953535603176,835.9542293334531,912.5959426405158,957.6678101995034,886.22121926765,886.4793526233179,889.649553150374,906.755512623936,959.5726643233626,962.4053903837233,965.0937316854688,960.6791211107478,907.5279762905471,894.5363972007814,859.7067226095509
429,815.6174529307045,817.1248266487326,801.2127226539862,804.0357370019262,792.3385081163342,864.9814575151522,907.7017106660696,839.9828293176486,840.2274946243703,843.2322906621151,859.4457506023653,909.5071794605531,912.1921086849173,914.7401863925103,910.5559071174619,860.1779111533857,847.864164738982,814.851720474184
430,1266.7753160174702,1269.1164917870055,1244.402625630735,1248.7871871428556,1230.6196494512199,1343.4449633903355,1409.795875807848,1304.6183725405365,1304.998374182393,1309.665269718536,1334.8471865175773,1412.6000376051136,1416.7701323651722,1420.727676348169,1414.2288677683516,1335.984340841656,1316.8592596538824,1265.5860195266853
431,1100.9392976556842,1102.9739855555904,1081.4954596446341,1085.3060296886242,1069.5168396614267,1167.5719724977848,1225.2367580300777,1133.8282461083822,1134.158500996841,1138.2144441691048,1160.0997473036175,1227.673821557097,1231.2980011083137,1234.7374553177465,1229.0894183983373,1161.0880345452836,1144.4666549018352,1099.905694279684
432,914.4550441386682,916.1450833781424,898.3047297803005,901.4698407043909,888.3551263018987,969.8010434535796,1017.6981928345364,941.7730487489391,942.0473629179814,945.4162840751372,963.5945123266625,1019.7224507022629,1022.7327431666447,1025.5896002682098,1020.8982645502159,964.415397052209,950.6094547192752,913.596519220142
433,992.4038655044678,994.2379649332572,974.8768864571239,978.3117937671668,964.0791714513491,1052.467598557699,1104.4475362232824,1022.0504769446586,1022.3481738554749,1026.0042643329355,1045.7320181470427,1106.6443433223149,1109.9112353331354,1113.0116130378237,1107.920384408535,1046.622875691093,1031.640104667023,991.47215928967
434,1151.182594458953,1153.3101389116905,1130.8514027797542,1134.8358748745816,1118.326117453243,1220.8561683460925,1281.152587557704,1185.5724877886073,1185.91781443844,1190.1588576948368,1213.0429350427491,1283.7008707553964,1287.4904461002304,1291.0868658381478,1285.1810708426103,1214.0763245069588,1196.696399035885,1150.1018207790971
435,797.8655316226813,799.340097337977,783.7743204319225,786.5358918468112,775.0932532546868,846.1551281967519,887.9455746478877,821.7005953701555,821.939935534243,824.8793321587984,840.739905995452,889.7117473975786,892.3382391128667,894.8308578858948,890.7376494874621,841.4561310653962,829.4103934541026,797.1164653400666
436,955.8859800576262,957.6525893897253,939.0039483299449,942.3124599698089,928.6035611998208,1013.7395236916205,1063.8067346184375,984.4416731750537,984.72841561253,988.2499714535586,1007.2517951509578,1065.922704920295,1069.0693837876918,1072.0556756430628,1067.1517910078178,1008.1098714505233,993.6784274969652,954.9885582123321
437,1145.518974537896,1147.6360518386773,1125.2878088170178,1129.252677995992,1112.8241457351737,1214.8497664520123,1274.8495376751475,1179.7396755205823,1180.0833032228263,1184.3034812774831,1207.0749729096572,1277.3852837587865,1281.15621504618,1284.7349410189468,1278.8582015167317,1208.1032782758411,1190.8088590420907,1144.4435180782382
438,765.6567207202386,767.0717601038345,752.1343537001342,754.7844440095353,743.8037301002445,811.9969280514299,852.1003476366026,788.5295934334307,788.7592717412517,791.5800086840749,806.8003114433828,853.7952222516315,856.3156858561144,858.7076807977695,854.7797099864541,807.4876234234301,795.9281568309051,764.9378932852666
439,1274.3452123210864,1276.7003783046553,1251.838828970714,1256.24959140068,1237.973489566154,1351.4730161427776,1418.2204231243225,1312.4144084050272,1312.7966808308088,1317.4914644342527,1342.8238613511844,1421.0413418111132,1425.2363558954678,1429.2175490585437,1422.6799054095359,1343.9678109926379,1324.728443648859,1273.1488089258678
440,1029.7400478747106,1031.6431497259396,1011.5536694549362,1015.1178047236868,1000.3497232053596,1092.0634965226336,1145.9990215249204,1060.5020230593059,1060.8109199125445,1064.6045596938452,1085.074510349139,1148.2784768212573,1151.6682757252688,1154.8852957279391,1149.6025250791167,1085.998883703523,1070.4524314093467,1028.7732890423642
441,850.6202411041752,852.1923048098448,835.5973218458942,838.5414878107798,826.3422642419846,902.1027361520808,946.6563585699084,876.0312745027179,876.2864397906178,879.4201887324916,896.3294605411714,948.5393103088039,951.3394651313499,953.996895359451,949.6330448398234,897.0930422695886,884.250842895018,849.8216467086698
442,799.7898885217314,801.268010714397,785.6646910032067,788.4329230003538,776.9626861229979,848.1959538673389,890.0871939118249,823.6824396120521,823.9223570361886,826.8688431362878,842.7676707932603,891.8576264604183,894.4904529617727,896.9890836352308,892.8860029042951,843.4856233130065,831.4108328132777,799.0390155802104
443,1262.704022475397,1265.03767393208,1240.403235755191,1244.773705709998,1226.6645567301914,1339.127261005056,1405.264927997101,1300.4254550690366,1300.8042354223105,1305.4561320068494,1330.5571165569397,1408.0600774891282,1412.216769967305,1416.1615947860928,1409.6836727495065,1331.690616176828,1312.6270011532167,1261.5185482686916
444,942.7956703597356,944.5380869912881,926.1448283641515,929.4080318366102,915.8868685646419,999.8569429288864,1049.2385121469483,970.9603096544859,971.2431253189073,974.7164554745099,993.4580601058145,1051.3255054503554,1054.4290923572532,1057.374488660173,1052.5377599095598,994.3043855431011,980.0705719290199,941.9105381913798
445,1164.847000175787,1166.9997983378166,1144.2744795769636,1148.306246899788,1131.6005205463462,1235.3475914152718,1296.3597222258475,1199.6450976055353,1199.994523243201,1204.2859071979342,1227.441615926344,1298.9382532536079,1302.7728104243101,1306.4119192531357,1300.4360231465428,1228.4872716052882,1210.9010484068963,1163.7533978359766
446,774.2718307135123,775.7027920104208,760.5973110692684,763.2772199891377,752.1729519392339,821.1334544607886,861.6881146104113,797.4020672151407,797.6343298454543,800.48680550142,815.8783659260155,863.4020598230567,865.9508834883854,868.3697929714638,864.3976249374582,816.573411487115,804.8838786737065,773.5449150880355
447,1259.851090693491,1262.179469538152,1237.6006899877925,1241.961285377845,1223.8930518982254,1336.1016598705567,1402.0898965536896,1297.4872961301799,1297.865220673629,1302.5066068429194,1327.5508786596174,1404.8787307329603,1409.0260316515416,1412.9619436008848,1406.498657670092,1328.6818172699318,1309.6612742506945,1258.6682949268475
448,1176.5054486561503,1178.6797932414074,1155.727026620077,1159.79914615363,1142.9262194296768,1247.711649740256,1309.3344245097592,1211.6518251526243,1212.0047480399667,1216.3390825957129,1239.7265467711431,1311.9387629363775,1315.8116985269176,1319.487229617885,1313.451523358652,1240.7826679643217,1223.0204318843312,1175.4009009247695
449,966.7136279040554,968.5002482250478,949.6403676216165,952.98635590585,939.1221717447792,1025.2224984391717,1075.856837810048,995.5927811365351,995.8827716037979,999.4442173138211,1018.6612811755579,1077.9967764321448,1081.1790988086764,1084.1992174145712,1079.2397847986906,1019.5290771992229,1004.9341633378468,965.8060406541911
450,913.9760148752257,915.6651688024504,897.8341607175437,900.9976136260054,887.8897692517567,969.2930216732755,1017.16508055215,941.2797091881109,941.5538796600792,944.9210360374016,963.0897417833145,1019.188278030127,1022.196993579174,1025.052354141175,1020.3634759382969,963.9101964955893,950.1114862845941,913.1179396874566
451,768.3722341701308,769.7922921976887,754.8019080992877,757.4613973412442,746.4417387253986,814.8767938185855,855.1224460418625,791.3262288689459,791.5567217644499,794.3874628630514,809.6617466503263,856.8233317773954,859.3527345743814,861.7532130756533,857.8113111418385,810.3514962827519,798.7510323527046,767.6508573086144
452,962.9981399131644,964.7778934991122,945.9904993672366,949.3236276079899,935.5127293511072,1021.2821361943559,1071.7218664540862,991.766298385743,992.0551742973943,995.6029318702238,1014.7461364545721,1073.8535803899654,1077.0236717600933,1080.0321827770526,1075.0918113513676,1015.6105971722982,1001.0717777173883,962.0940409036954
453,898.9292626019836,900.5906080525299,883.0531511736386,886.1645242775246,873.2724738452674,953.3355876269445,1000.419530626368,925.783457236777,926.0531140507222,929.3648370610302,947.2344320972148,1002.409420281431,1005.3686034611485,1008.1769563311229,1003.5652709512617,948.041379694854,934.4698371237706,898.0853138733033
454,896.7196278856323,898.3768896259957,880.8825411152133,883.9862662335324,871.1259054162263,950.9922181334912,997.9604253132431,923.5078129207681,923.7768068982898,927.08038944812,944.9060596960014,999.9454236721315,1002.8973329603892,1005.6987826909783,1001.098433175395,945.7110237566703,932.1728410425492,895.8777536454432
455,1068.3697397763108,1070.3442346342722,1049.5011171371223,1053.1989574585332,1037.876865789578,1133.03119171398,1188.9900552449467,1100.2857204073468,1100.606205224261,1104.542159695798,1125.7800205520082,1191.3550220798338,1194.8719859780988,1198.2096893433334,1192.7287407145714,1126.7390708697244,1110.6094086056858,1067.3667139308343
456,1108.7143868400058,1110.7634441787336,1089.133231926068,1092.9707131013058,1077.070016144643,1175.8176371176369,1233.8896647669685,1141.835604690247,1142.1681919154812,1146.2527791010507,1168.2926413325627,1236.3439394030024,1239.993713752489,1243.4574581868967,1237.7695335181281,1169.2879080884127,1152.5491443990236,1107.673483916749
457,805.5114046797635,807.0001010246285,791.2851586896371,794.0731939930376,782.5209016326454,854.2637560799916,896.4546765908532,829.5748776823036,829.8165114214855,832.784076017416,848.7966402952668,898.2377744138876,900.8894355611721,903.4059408739279,899.2735076304928,849.5197288851252,837.3585580623385,804.7551601628709
458,1285.6930813221702,1288.0692197351868,1262.9862817207863,1267.4363213840843,1248.9974733741396,1363.507697638347,1430.849481106942,1324.1012783659457,1324.4869548751487,1329.2235448814458,1354.7815233118617,1433.6955196870008,1437.9278897953172,1441.9445349364332,1435.3486744691038,1355.935659667676,1336.5249684014857,1284.4860241191216
459,1151.4241633490406,1153.5521542544561,1131.0887052889636,1135.0740135018025,1118.5607916050667,1221.112357825471,1281.421429885671,1185.8212731953463,1186.1666723099438,1190.4086055242994,1213.2974849611178,1283.9702478255897,1287.7606183904995,1291.3577928159254,1285.4507585240776,1214.3310912760226,1196.9475187299097,1150.3431628751907
460,834.5350741659398,836.0774102611892,819.7962372190032,822.684729219468,810.7161920817482,885.0440389741143,928.7551556300716,859.4655867697293,859.7159269005799,862.7904168777162,879.3799355854195,930.6025008884329,933.3497049867932,935.9568834024165,931.6755529789609,880.1290780388475,867.5297237211096,833.7515811324138
461,770.4640760335386,771.8880000738159,756.8568056602953,759.5235351833085,748.4738762861045,817.0952412260068,857.4504595376936,793.4805614431161,793.7116818400661,796.5501294414162,811.865996441669,859.1559758205424,861.6922647469653,864.0992783899276,860.1466448925291,812.5576238711988,800.9255784562869,769.7407352719082
462,771.3833588066232,772.8089818084499,757.7598528558469,760.429764199515,749.366921350731,818.0701621893506,858.4735305162712,794.4273064421398,794.6587026014595,797.5005369096832,812.834678107431,860.181081743755,862.720396855032,865.1302824374467,861.1729328371235,813.5271307554248,801.8812065117676,770.65915498762
463,858.2370040486663,859.8231445843961,843.0795641086577,846.0500932061616,833.741633353605,910.1804920774841,955.1330638311922,883.8755770803124,884.1330272109844,887.2948368803891,904.3555204574552,957.0328762046436,959.8581046316731,962.5393304563411,958.1364044323616,905.1259395743249,892.1687464768268,857.4312587485558
464,1123.4541331932369,1125.5304316192949,1103.6126576230863,1107.5011559943032,1091.389068040317,1191.4494841780563,1250.2935474101573,1157.0156793695262,1157.352688158509,1161.491577678194,1183.824447723809,1252.7804502740248,1256.4787463607563,1259.9885393672776,1254.2249968767426,1184.832946002321,1167.8716496805632,1122.3993920396397
465,957.9403522993614,959.7107583951434,941.0220380253422,944.3376602564443,930.5992985780283,1015.9182336855641,1066.0930481241962,986.5574167775034,986.844775476455,990.3738997793278,1009.4165618402565,1068.2135660297881,1071.36700768046,1074.3597176183443,1069.4452936461057,1010.2764823013306,995.8140225587716,957.0410017318491
466,921.9931798285252,923.6971505840316,905.7097334350207,908.9009353471505,895.6781122986038,977.7954133294697,1026.0873937231759,949.5363751978697,949.8129506234288,953.2096428393961,971.5377198473358,1028.128338174432,1031.163445410418,1034.0438524684475,1029.3138446195103,972.3653713795029,958.4456223949471,921.1275778236288
467,944.6334517603512,946.3792648657933,927.9501524586019,931.2197168582867,917.6721969290307,1001.8059532508047,1051.28378142751,972.8529920817803,973.1363590357166,976.6164597162154,995.394597154672,1053.374842884385,1056.4844795796648,1059.4356173117328,1054.5894603780923,996.2425723249777,981.9810128920068,943.7465942134353
468,998.631429849529,1000.4770386774702,980.9944649450296,984.4509270948271,970.1289917741412,1059.0720767534567,1111.37820057945,1028.4640806500793,1028.763645678032,1032.442678970904,1052.294229014078,1113.588793152359,1116.876185667977,1119.9960189615854,1114.8728416922454,1053.1906768957629,1038.1138855097586,997.6938769622169
469,988.3375263419159,990.1641106142306,970.8823634611335,974.3031963619566,960.1288917044233,1048.1551504082183,1099.9221021478663,1017.8626618575092,1018.1591389659354,1021.800248744099,1041.4471687961545,1102.1099079087842,1105.3634139470335,1108.4510879655336,1103.3807204625266,1042.3343760834439,1027.412996425023,987.4096377598389
470,1080.1039881916008,1082.10016956154,1061.028125402248,1064.7665802930499,1049.2762011640596,1145.475637649549,1202.0491153737698,1112.3705123013588,1112.6945171060775,1116.673701431289,1138.1448245428942,1204.440057399924,1207.9956492436588,1211.370011678283,1205.828864028183,1139.1144084186585,1122.8075888870426,1079.0899457907135
471,903.3465491769784,905.0160583832954,887.3924234522998,890.5190856642539,877.5636844393728,958.0202237466985,1005.3355345277283,930.3327037761177,930.6036856681015,933.9316822943681,951.8890874904148,1007.3352023858433,1010.3089268211149,1013.1310797751964,1008.4967328392329,952.70000038203,939.0617680331239,902.4984533328973
472,925.7912804385942,927.5022706086772,909.4407552759249,912.6451031702533,899.3678094234559,981.8233881964637,1030.3143047690999,953.447938498796,953.7256532617339,957.1363379659967,975.5399164873841,1032.363656779691,1035.411266974372,1038.3035397121525,1033.5540468539007,976.37097748489,962.3938868537073,924.9221126334567
473,911.9367742427481,913.6221593715943,895.8309353900042,898.9873300807396,885.9087316039947,967.1303591062026,1014.8956070337641,939.1795492295753,939.4531079791816,942.8127516406461,960.9409198205906,1016.914290403671,1019.9162929811525,1022.765282733435,1018.0868662393943,961.7595439546454,947.991621083887,911.0806135710716
474,768.8770123767736,770.2980033041846,755.2977713496723,757.9590077294747,746.9321098053011,815.4121229576749,855.6842143561993,791.8460865849254,792.0767309015574,794.9093316410357,810.1936497908696,857.3862174799109,859.9172819551188,862.3193374384562,858.3748458923408,810.883852550786,799.2757677553319,768.15516161042
475,890.0846877677886,891.7296872222993,874.3647815732096,877.4455418431395,864.6803364359115,943.9557083665211,990.576391936452,916.6746636882283,916.9416673458356,920.2208062772695,937.9145821726945,992.5467030454623,995.4767707895498,998.2574922449594,993.6911812879265,938.7135902041058,925.2755781886281,889.2490426598686
476,858.5148238816313,860.101477866789,843.3524773279339,846.3239680151779,834.0115237920521,910.4751265328666,955.4422498800355,884.1616963737337,884.4192298435671,887.5820630221308,904.6482693117335,957.3426772416008,960.1688202231016,962.8509139871701,958.4465626923544,905.4189378209148,892.45755035146,857.7088177537732
477,1042.882030072973,1044.8094201226675,1024.4635493260757,1028.0731716110406,1013.1166135302868,1106.0008771851549,1160.6247503884242,1074.0366027204852,1074.3494418472662,1078.1914976793707,1098.922694585761,1162.9332970665985,1166.3663580316945,1169.6244350173324,1164.2742433937042,1099.8588651876084,1084.1140024307936,1041.9029330515946
478,1085.5971923003194,1087.603525870253,1066.4243132893828,1070.1817812529914,1054.6126209925478,1151.301309573702,1208.1625092799509,1118.0278178343399,1118.3534704660678,1122.3528921683499,1143.933213341424,1210.565611183955,1214.139286093708,1217.530809895935,1211.9614810194241,1144.9077283369586,1128.5179754127892,1084.577992672032
479,1091.2975332783033,1093.3144018657786,1072.0239797734869,1075.8011777518363,1060.1502656935297,1157.3466550107726,1214.5064260739132,1123.8984481470643,1124.225810741801,1128.2462329289585,1149.9398697866839,1216.922146378513,1220.5145862276693,1223.923918515626,1218.3253457594888,1150.9195018438709,1134.4436882879359,1090.2729819547026
480,1213.9094541118204,1216.152926465948,1192.4704348706214,1196.6720171120805,1179.2626584965822,1287.3794756796046,1350.9613902102578,1250.1732204680038,1250.5373636430365,1255.0094973679709,1279.1405066231212,1353.6485269688596,1357.64459271925,1361.4369779949016,1355.2093817702566,1280.2302045098177,1261.9032632038547,1212.769790088018
481,1134.0839388572417,1136.179882632511,1114.0547288499065,1117.9800190943201,1101.7154831153262,1202.7226426463008,1262.1234717829072,1167.9630349032561,1168.3032323742045,1172.481282897405,1195.0254602509824,1264.6339050191923,1268.3671933388316,1271.9101950153624,1266.0921195138212,1196.043500655333,1178.921721338869,1133.019218040784
482,884.1080673977992,885.7420212322879,868.4937151048523,871.5537891020743,858.8742977709477,937.6173621478714,983.9250034523682,910.5195005414587,910.7847113589905,914.0418319714903,931.6168000917767,985.8820845826236,988.7924779038101,991.5545277465947,987.018878037257,932.4104430520414,919.0626627835509,883.2780333667158
483,827.344737760711,828.8737851210492,812.7328903186507,815.5964951336272,803.7310786566953,877.41851840504,920.753021011889,852.0604495994694,852.3086328050902,855.3566330421374,871.8032168103733,922.5844495828931,925.307983829317,927.892698851301,923.6482562794884,872.5459046683957,860.0551061188186,826.5679952864563
484,1166.674709946826,1168.8308859689828,1146.0699099182511,1150.1080033083867,1133.3760647405652,1237.2859205375676,1298.393782776921,1201.527407528076,1201.877381434014,1206.1754988090029,1229.3675401331025,1300.976359663368,1304.8169334676772,1308.4617522607846,1302.476479640621,1230.4148365040014,1212.801019542677,1165.5793916840817
485,935.7379827502087,937.4673558001475,919.2117875311585,922.4505629420139,909.0306179398054,992.3720995219197,1041.3840025438308,963.6917839683463,963.9724824989356,967.4198116025885,986.0211181874049,1043.4553727941825,1046.535726515411,1049.4590738339684,1044.6585524203715,986.8611081049812,972.733847600061,934.859476605427
486,1168.8040021726308,1170.96411342095,1148.1615964257346,1152.2070597200855,1135.4445837741828,1239.544084933553,1300.763474829152,1203.7203092393488,1204.0709218809266,1208.3768837286154,1231.611252732291,1303.3507651638638,1307.1983483803722,1310.8498193141784,1304.853623002646,1232.6604605186014,1215.0144966673147,1167.7066848499585
487,1010.0935798025245,1011.9603722668986,992.254180315647,995.7503152478981,981.2639947843497,1071.2279558815626,1124.134441980195,1040.2686455389062,1040.5716489317736,1044.2929096471203,1064.3723129668817,1126.3704074212096,1129.695532161993,1132.8511744597754,1127.669194088168,1065.2790501502427,1050.0292094904914,1009.14526581611
488,833.0342550807716,834.5738174550364,818.3219243029198,821.2052216698024,809.2582086231771,883.4523850987702,927.0848921430501,857.9199329133487,858.1698228351454,861.2387836818982,877.7984679739357,928.9289151551615,931.6711787106144,934.2736684040428,930.000037480115,878.5462631774678,865.9695674057951,832.2521710728624
489,1062.9785196912924,1064.9430508298226,1044.2051121200357,1047.8842923556451,1032.6395192078674,1127.313676241294,1182.9901594896946,1094.7334455213502,1095.0523131039702,1098.96840591525,1120.0990960254644,1185.3431922008174,1188.8424087540382,1192.163269360862,1186.7099787602451,1121.0533067720633,1105.005038201542,1061.9805553267647
490,1137.0665787126013,1139.1680348183293,1116.9846918989097,1120.9203056535378,1104.6129939578814,1205.8858022379222,1265.442855507817,1171.0347767542157,1171.3758689442418,1175.5649077369883,1198.1683762590387,1267.959891181513,1271.7029980464577,1275.255317814574,1269.4219407791004,1199.1890941088416,1182.022284526421,1135.9990576812447
491,1070.0625276749365,1072.040151038767,1051.1640084794547,1054.867707876721,1039.5213389838862,1134.826433022949,1190.8739610709636,1102.0290778642195,1102.350070476141,1106.2922613056082,1127.563772678593,1193.242675098503,1196.7652114813725,1200.1082033002722,1194.6185703339008,1128.5243425720814,1112.3691235217793,1069.0579125762736
492,760.2767647429303,761.681861224722,746.849413853826,749.4808830647445,738.5773261317235,806.2913584294237,846.1129877212849,782.988919153858,783.216983606342,786.0179003867278,801.1312563164835,847.7959531470267,850.2987064867557,852.6738938602988,848.7735232900225,801.8137388369371,790.3354958785892,759.5629882137373
493,939.0654463980127,940.8009690604107,922.480484392916,925.7307768177664,912.2631107868367,995.9009528410392,1045.0871411101257,967.118650717324,967.4003474057029,970.859935135687,989.5273875568416,1047.165877107445,1050.257184498631,1053.1909271758382,1048.373335213873,990.3703644600558,976.1928677280723,938.183816304738
