row,col,value
748,3,1059.833385
749,3,850.3481482
750,3,1013.858091
751,3,892.5859391
752,3,801.0990067
753,3,1092.240629
754,3,805.9866576
755,3,971.4732054
756,3,1168.776276
757,3,1076.619776
758,3,913.9902069
759,3,1112.541589
760,3,1007.042015
761,3,755.5778121
762,3,1253.31495
763,3,1129.737352
764,3,997.3189473
765,3,1008.828333
766,3,813.7596523
767,3,814.6306314
768,3,1071.881405
769,3,1031.597991
770,3,1178.758774
771,3,1173.905603
772,3,1025.941828
773,3,840.957444
774,3,861.2001973
775,3,1114.329838
776,3,1056.399832
777,3,827.0559427
778,3,1151.31455
779,3,1141.171822
780,3,1140.893241
781,3,857.4419486
782,3,1243.488244
783,3,1140.141167
784,3,1139.281507
785,3,1055.726097
786,3,832.2075114
787,3,794.8461736
788,3,863.2295459
789,3,1067.778604
790,3,830.016153
791,3,845.7962439
792,3,983.310183
793,3,1020.861396
794,3,949.5883813
795,3,1071.325367
796,3,1090.4595
797,3,773.6279184
798,3,844.2725865
799,3,833.6084247
800,3,979.2968332
801,3,1049.375692
802,3,793.2105097
803,3,883.7892681
804,3,750.775465
805,3,1188.145537
806,3,1084.551301
807,3,799.5750164
808,3,818.2070425
809,3,975.6144174
810,3,1147.60696
811,3,822.1479471
812,3,878.2478411
813,3,784.0688697
814,3,871.2975184
815,3,753.638041
816,3,1212.629355
817,3,1149.915788
818,3,1159.250512
819,3,820.1973959
820,3,841.2280825
821,3,1060.281176
822,3,960.9104529
823,3,1054.070582
824,3,871.774961
825,3,812.9435196
826,3,1068.107896
827,3,1137.848456
828,3,1230.629029
829,3,840.403131
830,3,1182.710144
831,3,1141.620517
832,3,1098.788216
833,3,1221.161096
834,3,953.5356115
835,3,863.00869
836,3,875.6744919
837,3,923.8730389
838,3,959.3420986
839,3,948.8061946
840,3,999.3393942
841,3,1068.102416
842,3,916.7410475
843,3,837.0048263
844,3,841.3519799
845,3,1242.535515
846,3,1194.74591
847,3,922.7182809
848,3,1097.179272
849,3,758.5669342
850,3,1019.824575
851,3,792.8275296
852,3,1064.550284
853,3,1134.098003
854,3,970.3362872
855,3,926.1089663
856,3,971.0811983
857,3,1203.420619
858,3,1011.716241
859,3,986.3308184
860,3,942.8569706
861,3,889.2015074
862,3,759.5644271
863,3,876.7907883
864,3,935.9347516
865,3,1187.162281
866,3,1064.789714
867,3,1138.586267
868,3,804.4212312
869,3,866.0012246
870,3,1216.153887
871,3,1019.00044
872,3,1158.434107
873,3,933.8828754
874,3,933.8602478
875,3,1005.183028
876,3,964.1112697
877,3,882.3865938
878,3,1250.220917
879,3,1246.575503
880,3,845.0917524
881,3,882.0911137
882,3,845.8077213
883,3,1159.720551
884,3,920.7220982
885,3,1055.895519
886,3,962.8433382
887,3,857.6825233
888,3,1180.82036
889,3,1056.787356
890,3,1264.446747
891,3,871.5907911
892,3,1106.495403
893,3,1118.585938
894,3,1193.527338
895,3,948.4705745
896,3,815.118347
897,3,1134.163076
898,3,1170.718086
899,3,932.3059865
900,3,949.3690977
901,3,862.3259429
902,3,1132.098893
903,3,870.9499692
904,3,1077.605501
905,3,1203.266555
906,3,930.7117463
907,3,1037.426597
908,3,1024.144338
909,3,780.2636024
910,3,826.1228417
911,3,969.1253564
912,3,815.3325167
913,3,1115.138981
914,3,1066.593207
915,3,823.8575664
916,3,818.9042483
917,3,1170.199116
918,3,1249.40276
919,3,1046.445944
920,3,770.2322719
921,3,751.6285852
922,3,1265.646042
923,3,1033.210156
924,3,1125.779992
925,3,1227.571472
926,3,1171.103623
927,3,1172.337113
928,3,958.2555631
929,3,1096.617715
930,3,1250.597937
931,3,1126.968595
932,3,941.0455092
933,3,1045.651627
934,3,1230.925481
935,3,888.5651018
936,3,760.6959106
937,3,950.0944025
938,3,1031.599804
939,3,759.6856333
940,3,984.2725744
941,3,1140.173028
942,3,875.5418976
943,3,1226.81262
944,3,851.8111522
945,3,1224.708961
946,3,1220.105372
947,3,1255.861742
948,3,766.110236
949,3,917.6553233
950,3,878.4233058
951,3,1171.505126
952,3,1176.611794
953,3,1182.216824
954,3,851.3888353
955,3,1099.938547
956,3,1247.076071
957,3,809.393738
958,3,834.0220318
959,3,1244.546472
960,3,853.1092644
961,3,1006.672908
962,3,1059.033633
963,3,763.0467679
964,3,964.5648658
965,3,1099.657334
966,3,1132.663339
967,3,1031.512652
968,3,862.0178875
969,3,761.1940438
970,3,1239.066339
971,3,859.7027432
972,3,952.2525667
973,3,1115.332094
974,3,1162.580758
975,3,802.3660082
976,3,1005.605756
977,3,847.8573274
978,3,1235.44238
979,3,906.2051991
980,3,837.9332428
981,3,1121.932012
982,3,781.5816482
983,3,998.5463385
984,3,865.5436738
985,3,1233.404164
986,3,1004.870815
987,3,952.4659294
988,3,1207.358938
989,3,950.5656501
990,3,748.3003683
991,3,919.3401853
992,3,1105.61517
993,3,818.1470141
994,3,978.3009919
995,3,837.6171581
996,3,773.9030515
997,3,977.4407273
998,3,1055.254428
999,3,1215.203809
1000,3,763.7130068
1001,3,1152.476537
1002,3,1163.614727
1003,3,1151.056714
1004,3,1259.704985
1005,3,850.9566636
1006,3,919.9993709
1007,3,761.4668145
1008,3,1251.892113
1009,3,1049.786913
1010,3,778.8462312
1011,3,931.8309091
1012,3,749.5167714
1013,3,1078.218168
1014,3,1117.096309
1015,3,793.9973687
1016,3,926.6831937
1017,3,1196.327351
1018,3,1130.183817
1019,3,1130.308979
1020,3,865.1123399
1021,3,1111.063692
1022,3,791.9977294
1023,3,864.1403861
1024,3,1142.221894
1025,3,991.2482099
1026,3,856.9795239
1027,3,1067.457627
1028,3,840.2031054
1029,3,1171.166059
1030,3,909.2613016
1031,3,998.205598
1032,3,993.6559581
1033,3,1098.994893
1034,3,1175.277973
1035,3,1021.554029
1036,3,1201.78573
1037,3,943.6849803
1038,3,1247.954716
1039,3,765.5633127
1040,3,1117.332551
1041,3,825.655762
1042,3,944.1521094
1043,3,1069.321497
1044,3,1115.480597
1045,3,848.2586722
1046,3,856.1402149
1047,3,970.0748105
1048,3,1199.511428
1049,3,942.2962541
1050,3,1007.558227
1051,3,780.4070559
1052,3,1213.210362
1053,3,1163.560913
1054,3,1037.278734
1055,3,769.0096071
1056,3,1231.727256
1057,3,828.0410676
1058,3,918.9442483
1059,3,932.0175772
1060,3,821.3507502
1061,3,841.3002028
1062,3,1197.124248
1063,3,915.4386142
1064,3,817.809323
1065,3,1072.879363
1066,3,793.4767163
1067,3,1144.245167
1068,3,1135.140664
1069,3,890.2152245
1070,3,836.1588979
1071,3,1255.319542
1072,3,1027.032985
1073,3,951.8983845
1074,3,1233.83195
1075,3,1046.874821
1076,3,1095.687936
1077,3,1201.941959
1078,3,1192.18846
1079,3,1120.057697
1080,3,1234.568961
1081,3,1152.085213
1082,3,813.0257071
1083,3,1123.658409
1084,3,778.9116838
1085,3,1065.758446
1086,3,1088.907034
1087,3,866.4730944
1088,3,796.5830829
1089,3,1150.324698
1090,3,861.8910707
1091,3,922.8777368
1092,3,1207.335085
1093,3,1176.453349
1094,3,1244.237774
1095,3,1185.801215
1096,3,950.5328296
1097,3,1168.46738
1098,3,907.1897854
1099,3,946.3807301
1100,3,968.4707999
1101,3,1231.677333
1102,3,1266.034653
1103,3,873.5671451
1104,3,813.2733138
1105,3,1265.489833
1106,3,1065.649755
1107,3,811.8539459
1108,3,779.2588877
1109,3,1014.154593
1110,3,1163.356156
1111,3,787.2497346
1112,3,788.7314126
1113,3,1106.47207
1114,3,1046.504199
1115,3,1220.844232
1116,3,996.3971709
1117,3,1178.23083
1118,3,1252.041169
1119,3,865.1719568
1120,3,953.0927357
1121,3,1084.583855
1122,3,1100.194404
1123,3,886.1407633
1124,3,777.6743937
1125,3,1035.463567
1126,3,1011.854778
1127,3,1197.568623
1128,3,1214.5082
1129,3,877.4514403
1130,3,857.2005823
1131,3,1155.03703
1132,3,1197.692672
1133,3,1078.216292
1134,3,1241.510439
1135,3,1108.09597
1136,3,1106.840586
1137,3,1164.361699
1138,3,1157.255246
1139,3,992.2648808
1140,3,1213.123988
1141,3,960.036618
1142,3,1208.647186
1143,3,1012.698423
1144,3,1113.060585
1145,3,778.9528788
1146,3,1236.755166
1147,3,1089.722593
1148,3,883.3112313
1149,3,980.0789474
1150,3,1032.827597
1151,3,1180.318125
1152,3,940.736956
1153,3,1076.974779
1154,3,859.591455
1155,3,1184.214054
1156,3,889.586736
1157,3,1165.072378
1158,3,902.7060006
1159,3,846.0213087
1160,3,1090.474483
1161,3,991.6916929
1162,3,1190.532729
1163,3,1102.24118
1164,3,980.8883987
1165,3,991.288888
1166,3,1137.425186
1167,3,1176.923903
1168,3,1239.138852
1169,3,1264.968442
1170,3,783.6648484
1171,3,1178.437963
1172,3,994.2262097
1173,3,777.825807
1174,3,1202.515819
1175,3,1255.528928
1176,3,967.3483605
1177,3,975.923157
1178,3,908.5336016
1179,3,975.8534606
1180,3,1157.836152
1181,3,1217.316858
1182,3,780.3726647
1183,3,1236.182981
1184,3,754.4006577
1185,3,1135.709629
1186,3,771.1845864
1187,3,1003.49756
1188,3,1230.164261
1189,3,1196.737538
1190,3,1027.646333
1191,3,1087.426692
1192,3,1200.650128
1193,3,852.1713106
1194,3,1264.031811
1195,3,891.5560576
1196,3,1156.340885
1197,3,889.5515267
1198,3,1037.90599
1199,3,1062.59354
1200,3,1232.05751
1201,3,1178.730482
1202,3,1194.415376
1203,3,1161.947336
1204,3,1064.100729
1205,3,984.1379684
1206,3,816.532229
1207,3,867.452382
1208,3,1055.341605
1209,3,832.3136367
1210,3,1105.19974
1211,3,813.5987073
1212,3,1091.408933
1213,3,762.1282997
1214,3,834.3867019
1215,3,1141.54815
1216,3,1008.452189
1217,3,1050.876598
1218,3,1236.26678
1219,3,1059.730504
1220,3,749.0440183
1221,3,1021.127167
1222,3,943.5997132
1223,3,1122.36823
1224,3,950.6104778
1225,3,890.5676402
1226,3,810.3175447
1227,3,1090.065037
1228,3,1264.860698
1229,3,1080.354786
1230,3,960.6869365
1231,3,864.6875792
1232,3,971.905332
1233,3,1199.830138
1234,3,1149.29171
1235,3,979.1047768
1236,3,1025.704421
1237,3,1100.18766
1238,3,1097.925272
1239,3,1185.278145
1240,3,992.5511893
1241,3,1132.281057
1242,3,1178.695618
1243,3,860.8578041
1244,3,1204.569796
1245,3,954.181163
1246,3,1244.6143
1247,3,761.9420786
1248,3,1239.306281
1249,3,1003.339405
1250,3,996.911434
1251,3,799.7681056
1252,3,1027.091009
1253,3,1098.835011
1254,3,1009.343892
1255,3,1262.246217
1256,3,1127.069965
1257,3,1044.70594
1258,3,887.7511597
1259,3,965.1129623
1260,3,1004.074498
1261,3,1146.623855
1262,3,1032.630476
1263,3,895.7040961
1264,3,1051.328845
1265,3,997.3987193
1266,3,816.5339526
1267,3,1117.824907
1268,3,1042.418661
1269,3,1082.200193
1270,3,1039.169361
1271,3,1191.404861
1272,3,799.2899019
1273,3,837.68394
1274,3,1240.032322
1275,3,941.8387206
1276,3,1064.947907
1277,3,1187.854646
1278,3,1062.865486
1279,3,1229.078511
1280,3,1119.471155
1281,3,841.9138258
1282,3,765.2071131
1283,3,1131.088068
1284,3,881.1128986
1285,3,1257.484939
1286,3,1179.126484
1287,3,890.3891973
1288,3,993.142037
1289,3,1001.182284
1290,3,769.903984
1291,3,969.0246319
1292,3,753.2033119
1293,3,883.589132
1294,3,1189.395725
1295,3,761.5168394
1296,3,1120.300402
1297,3,870.4684355
1298,3,1195.082941
1299,3,1098.515362
1300,3,1107.112954
1301,3,1253.532957
1302,3,769.3790845
1303,3,816.1000189
1304,3,895.5719894
1305,3,1172.15114
1306,3,1033.958207
1307,3,837.7639104
1308,3,794.551792
1309,3,1227.701332
1310,3,1243.26999
1311,3,1181.161364
1312,3,811.1827661
1313,3,855.90013
1314,3,837.5410394
1315,3,998.7318794
1316,3,784.8446065
1317,3,1072.032616
1318,3,1225.082388
1319,3,1237.38658
1320,3,975.3503706
1321,3,790.1019361
1322,3,1015.217502
1323,3,776.1472508
1324,3,875.8795942
1325,3,768.4461432
1326,3,1091.603422
1327,3,980.1834867
1328,3,958.634132
1329,3,978.4569713
1330,3,983.2524882
1331,3,900.3089548
1332,3,1151.680181
1333,3,798.2847687
1334,3,1251.175418
1335,3,861.5961624
1336,3,832.809569
1337,3,1208.727951
1338,3,1012.950631
1339,3,981.1871334
1340,3,1074.139163
1341,3,1063.570684
1342,3,1138.960468
1343,3,1070.741191
1344,3,970.3740911
1345,3,826.5335894
1346,3,1186.857388
1347,3,1217.652261
1348,3,863.4854984
1349,3,1239.993714
1350,3,1093.500647
1351,3,1156.521345
1352,3,1209.065048
1353,3,978.1947276
1354,3,1150.821502
1355,3,808.8150262
1356,3,1078.530139
1357,3,774.9504871
1358,3,1200.969244
1359,3,1189.964254
1360,3,1226.090351
1361,3,1022.679171
1362,3,938.1710876
1363,3,1263.773625
1364,3,751.6594676
1365,3,1104.450153
1366,3,806.960396
1367,3,1052.247489
1368,3,894.0751922
1369,3,817.21364
1370,3,843.7960314
1371,3,849.4643548
1372,3,874.4159921
1373,3,749.6079731
1374,3,950.7291001
1375,3,1248.444518
1376,3,1050.098371
1377,3,1187.671707
1378,3,1043.643679
1379,3,779.6107308
1380,3,880.6442427
1381,3,1044.161419
1382,3,1175.617883
1383,3,1155.503254
1384,3,831.732977
1385,3,1171.328014
1386,3,823.2340558
1387,3,984.0819662
1388,3,879.2713123
1389,3,1092.774191
1390,3,1242.217152
1391,3,958.1891544
1392,3,765.257833
1393,3,865.9706422
1394,3,1178.175969
1395,3,859.0756866
1396,3,869.4032976
1397,3,944.6131472
1398,3,1098.367687
1399,3,989.2075688
1400,3,868.4579073
1401,3,816.0823012
1402,3,1051.245491
1403,3,1177.18862
1404,3,1120.287321
1405,3,1093.916845
1406,3,852.9987881
1407,3,1090.292547
1408,3,767.103768
1409,3,871.5144959
1410,3,867.3734674
1411,3,955.2868012
1412,3,1028.169571
1413,3,870.6964966
1414,3,991.2339101
1415,3,1011.659168
1416,3,1216.182768
1417,3,811.0086021
1418,3,1159.546619
1419,3,1131.855379
1420,3,1059.699292
1421,3,812.491279
1422,3,941.1052645
1423,3,844.8587679
1424,3,860.5803687
1425,3,758.4897819
1426,3,1215.766338
1427,3,786.889325
1428,3,891.572403
1429,3,1127.913046
1430,3,924.9479539
1431,3,869.0953119
1432,3,1177.22466
1433,3,754.2949334
1434,3,1141.795307
1435,3,1263.700569
1436,3,1115.285574
1437,3,819.0173539
1438,3,1060.2413
1439,3,964.1777777
1440,3,813.1782865
1441,3,1181.390571
1442,3,840.8295273
1443,3,1032.913241
1444,3,954.6176506
1445,3,751.1910233
1446,3,903.7840434
1447,3,1116.671069
1448,3,1076.362598
1449,3,971.9543422
1450,3,1109.186402
1451,3,796.9646945
1452,3,1078.014439
1453,3,813.7649654
1454,3,797.2251538
1455,3,821.1211354
1456,3,1088.926394
1457,3,1058.413638
1458,3,798.4513105
1459,3,1263.542753
1460,3,970.3319132
1461,3,1257.77328
1462,3,852.9295773
1463,3,1136.44602
1464,3,981.688809
1465,3,1205.844381
1466,3,1250.74211
1467,3,1231.30388
1468,3,1033.974638
1469,3,930.0522232
1470,3,1174.038533
1471,3,1076.589711
1472,3,836.8701609
1473,3,875.7068833
1474,3,910.7192076
1475,3,883.3120378
1476,3,1032.71527
1477,3,960.959532
1478,3,857.8663049
1479,3,937.4941177
1480,3,1246.13137
1481,3,824.7731082
1482,3,1080.740928
1483,3,930.4961081
1484,3,1048.264737
1485,3,1112.680233
1486,3,1067.941257
1487,3,952.8985758
1488,3,858.4042871
1489,3,1182.868638
1490,3,1149.0924
1491,3,790.1935901
1492,3,937.9805556
1493,3,1229.556947
1494,3,952.149901
1495,3,1017.188011
1496,3,1120.276717
1497,3,1153.642366
1498,3,846.260421
1499,3,1176.94581
0,4,779.2865509
1,4,972.6393541
2,4,963.5194221
3,4,1249.375537
4,4,980.0422454
5,4,935.1819563
6,4,1199.337861
7,4,1102.271499
8,4,1207.758375
9,4,977.0211353
10,4,1093.768182
11,4,1150.403465
12,4,809.3340998
13,4,1107.583483
14,4,918.3302974
15,4,967.62954
16,4,1034.988566
17,4,1069.665814
18,4,991.0855677
19,4,944.5199433
20,4,926.2009371
21,4,1102.529059
22,4,883.1916239
23,4,1241.354639
24,4,814.9991308
25,4,1027.604947
26,4,1125.796418
27,4,1074.943032
28,4,890.4191695
29,4,813.6911448
30,4,923.7620075
31,4,1114.602109
32,4,1044.619781
33,4,758.9904003
34,4,851.7176055
35,4,896.4276452
36,4,1181.69398
37,4,902.1084245
38,4,1095.593159
39,4,1190.10882
40,4,1101.054288
41,4,1219.905094
42,4,877.7249139
43,4,819.5863353
44,4,990.709178
45,4,1169.804616
46,4,885.2976893
47,4,744.2280356
48,4,969.6952955
49,4,1058.790805
50,4,1244.761518
51,4,1177.860599
52,4,862.5484654
53,4,982.71575
54,4,796.2228921
55,4,1118.090922
56,4,871.1841711
57,4,871.2658279
58,4,866.3379583
59,4,1162.472021
60,4,1024.802144
61,4,922.9538674
62,4,796.8213176
63,4,1244.939018
64,4,1017.900997
65,4,1045.599856
66,4,828.5414556
67,4,953.7814349
68,4,1165.844198
69,4,740.0104522
70,4,1208.88437
71,4,798.4751993
72,4,1147.597609
73,4,912.7962867
74,4,816.4369858
75,4,1190.588975
76,4,781.3457794
77,4,828.7694398
78,4,964.8541474
79,4,966.1037382
80,4,883.6082645
81,4,862.8658906
82,4,1058.63109
83,4,837.3137976
84,4,843.6841981
85,4,1086.626987
86,4,964.7401694
87,4,882.3614246
88,4,1058.416953
89,4,1015.12549
90,4,1163.692303
91,4,1143.450679
92,4,827.1947208
93,4,897.4187163
94,4,972.3013087
95,4,808.4819563
96,4,931.1931835
97,4,858.1293187
98,4,1102.127077
99,4,990.2349381
100,4,824.9688052
101,4,875.4528923
102,4,1116.213638
103,4,1027.952909
104,4,795.550997
105,4,780.9082156
106,4,768.0523928
107,4,999.0921879
108,4,1195.270382
109,4,831.6307261
110,4,764.5945378
111,4,1143.669817
112,4,822.3532018
113,4,967.2158959
114,4,993.1681507
115,4,1099.111268
116,4,1041.983856
117,4,1046.25769
118,4,946.6135959
119,4,1137.804462
120,4,995.0963422
121,4,947.8505832
122,4,824.4769687
123,4,1154.701472
124,4,1020.211275
125,4,820.3968304
126,4,816.1129993
127,4,1114.325242
128,4,1240.409647
129,4,800.5032474
130,4,1164.39757
131,4,914.4849402
132,4,985.5596037
133,4,944.7059217
134,4,1077.458923
135,4,1033.694073
136,4,801.1245786
137,4,756.6159996
138,4,1032.895238
139,4,1226.391089
140,4,974.712709
141,4,1006.201953
142,4,1248.38718
143,4,1138.444274
144,4,1167.079859
145,4,758.7764001
146,4,1249.082749
147,4,952.5553083
148,4,1025.101444
149,4,971.8858993
150,4,1103.405313
151,4,857.8912895
152,4,1082.55898
153,4,912.0966423
154,4,935.3623187
155,4,889.9916103
156,4,983.599999
157,4,809.3102355
158,4,1154.144635
159,4,743.7031003
160,4,1110.005666
161,4,805.7701302
162,4,1002.696408
163,4,1144.633418
164,4,813.4124121
165,4,1083.340869
166,4,859.3483314
167,4,1249.955015
168,4,1049.595253
169,4,1197.789967
170,4,885.0776256
171,4,1180.243793
172,4,912.0234585
173,4,903.5014689
174,4,931.3347886
175,4,1162.97849
176,4,1181.641238
177,4,743.2496594
178,4,1014.84004
179,4,1087.160151
180,4,739.3145749
181,4,1199.951272
182,4,749.0096232
183,4,1158.3411
184,4,772.4787747
185,4,985.7181953
186,4,1073.398703
187,4,1044.688429
188,4,883.906461
189,4,1123.749641
190,4,921.5060169
191,4,1166.500567
192,4,877.4878386
193,4,990.9126035
194,4,825.1993304
195,4,1160.907066
196,4,752.6812861
197,4,1027.657217
198,4,1092.304725
199,4,1123.85128
200,4,825.3640731
201,4,861.8537744
202,4,1199.946915
203,4,754.665595
204,4,796.6413622
205,4,996.7528788
206,4,815.6637829
207,4,1180.425845
208,4,1119.152958
209,4,1152.336078
210,4,1193.684348
211,4,1064.048288
212,4,952.704925
213,4,1189.072081
214,4,952.6461765
215,4,849.0117667
216,4,888.3348107
217,4,888.8910559
218,4,771.3986992
219,4,1114.811606
220,4,773.1704744
221,4,1123.817288
222,4,1230.028313
223,4,1026.489308
224,4,984.4148241
225,4,929.7703621
226,4,1172.948648
227,4,1115.386711
228,4,1083.720284
229,4,1040.903646
230,4,1054.888082
231,4,832.105744
232,4,1156.25258
233,4,897.5404912
234,4,850.7536235
235,4,830.3213069
236,4,831.929356
237,4,771.1247946
238,4,867.5005952
239,4,827.9005512
240,4,853.0875521
241,4,782.4213114
242,4,886.9814888
243,4,950.2179202
244,4,1124.209055
245,4,892.9435898
246,4,954.5184705
247,4,1005.443982
248,4,1148.812448
249,4,1067.233779
250,4,785.7985719
251,4,866.9202024
252,4,1036.777872
253,4,1126.141376
254,4,1192.730997
255,4,1115.918419
256,4,848.826175
257,4,858.617824
258,4,1133.910473
259,4,1200.436127
260,4,883.1223534
261,4,763.2699405
262,4,757.135484
263,4,1068.274144
264,4,1080.542102
265,4,1202.276852
266,4,844.655925
267,4,1186.092032
268,4,972.5337683
269,4,795.659271
270,4,1088.229314
271,4,1205.37518
272,4,1160.922771
273,4,914.4415132
274,4,1137.177576
275,4,782.9821301
276,4,1179.271678
277,4,1236.054696
278,4,965.9826986
279,4,823.4091242
280,4,916.5746176
281,4,1037.029591
282,4,903.1532034
283,4,1000.758792
284,4,1096.72068
285,4,948.4972088
286,4,936.791528
287,4,1215.377737
288,4,1186.914729
289,4,1243.865715
290,4,876.4370397
291,4,1208.726631
292,4,778.5997773
293,4,1147.28297
294,4,972.922065
295,4,807.342282
296,4,1225.455908
297,4,752.8471036
298,4,903.3035871
299,4,881.8484635
300,4,1008.214035
301,4,1083.778356
302,4,927.4602315
303,4,1061.37591
304,4,817.6615662
305,4,965.0335895
306,4,1176.420323
307,4,1051.809315
308,4,741.6377291
309,4,1192.531211
310,4,872.2315083
311,4,1102.513076
312,4,754.9713096
313,4,973.2151277
314,4,1092.646809
315,4,1197.472528
316,4,1180.027488
317,4,837.9451429
318,4,1168.04477
319,4,963.3812495
320,4,1109.148335
321,4,1215.815452
322,4,1108.69998
323,4,1057.34163
324,4,750.3119462
325,4,1084.952616
326,4,860.3337215
327,4,1087.947812
328,4,1006.890086
329,4,812.0139526
330,4,910.441233
331,4,841.3581016
332,4,915.7822087
333,4,1115.228334
334,4,912.3460952
335,4,1055.663554
336,4,924.3190997
337,4,770.2150403
338,4,1203.67986
339,4,963.7352032
340,4,747.154888
341,4,1234.956049
342,4,924.3762196
343,4,1095.199611
344,4,783.4438328
345,4,819.1192676
346,4,952.6760283
347,4,1212.434032
348,4,987.5896859
349,4,1174.311598
350,4,990.3250976
351,4,796.2708472
352,4,760.2511102
353,4,951.2021502
354,4,1101.04583
355,4,1229.700629
356,4,1235.922617
357,4,984.3069615
358,4,973.1398475
359,4,1208.638601
360,4,1184.684955
361,4,979.5399408
362,4,1155.02664
363,4,1158.252699
364,4,868.0717302
365,4,1070.223748
366,4,814.437119
367,4,1048.950229
368,4,746.6959332
369,4,1082.882224
370,4,944.7647488
371,4,1181.535723
372,4,982.6029491
373,4,1001.855654
374,4,761.5044035
375,4,1164.346466
376,4,880.8391696
377,4,1089.285817
378,4,777.8284846
379,4,942.1722053
380,4,1198.471964
381,4,806.1781602
382,4,1117.048856
383,4,1021.939813
384,4,1063.175537
385,4,738.2556733
386,4,1216.781692
387,4,868.2674169
388,4,999.8262981
389,4,780.8245753
390,4,1236.18326
391,4,784.6621084
392,4,1234.02537
393,4,934.5855749
394,4,1041.003377
395,4,1177.939922
396,4,926.595857
397,4,940.8286827
398,4,832.5426137
399,4,822.708622
400,4,1109.928346
401,4,880.4043188
402,4,1008.600508
403,4,843.8955069
404,4,879.2499796
405,4,979.8412991
406,4,1244.91399
407,4,916.0464493
408,4,1018.395697
409,4,888.5338743
410,4,988.6398913
411,4,1168.697613
412,4,1164.96598
413,4,947.0509462
414,4,817.9153804
415,4,1186.684132
416,4,915.2540191
417,4,1090.179026
418,4,1133.983059
419,4,1118.037061
420,4,819.1824299
421,4,1107.983328
422,4,1213.070096
423,4,1086.848486
424,4,1151.204283
425,4,1022.960534
426,4,823.7315529
427,4,972.0849241
428,4,835.9542293
429,4,792.3385081
430,4,1230.619649
431,4,1069.51684
432,4,888.3551263
433,4,964.0791715
434,4,1118.326117
435,4,775.0932533
436,4,928.6035612
437,4,1112.824146
438,4,743.8037301
439,4,1237.97349
440,4,1000.349723
441,4,826.3422642
442,4,776.9626861
443,4,1226.664557
444,4,915.8868686
445,4,1131.600521
446,4,752.1729519
447,4,1223.893052
448,4,1142.926219
449,4,939.1221717
450,4,887.8897693
451,4,746.4417387
452,4,935.5127294
453,4,873.2724738
454,4,871.1259054
455,4,1037.876866
456,4,1077.070016
457,4,782.5209016
458,4,1248.997473
459,4,1118.560792
460,4,810.7161921
461,4,748.4738763
462,4,749.3669214
463,4,833.7416334
464,4,1091.389068
465,4,930.5992986
466,4,895.6781123
467,4,917.6721969
468,4,970.1289918
469,4,960.1288917
470,4,1049.276201
471,4,877.5636844
472,4,899.3678094
473,4,885.9087316
474,4,746.9321098
475,4,864.6803364
476,4,834.0115238
477,4,1013.116614
478,4,1054.612621
479,4,1060.150266
480,4,1179.262658
481,4,1101.715483
482,4,858.8742978
483,4,803.7310787
484,4,1133.376065
485,4,909.0306179
486,4,1135.444584
487,4,981.2639948
488,4,809.2582086
489,4,1032.639519
490,4,1104.612994
491,4,1039.521339
492,4,738.5773261
493,4,912.2631108
494,4,1022.638843
495,4,1067.460917
496,4,1018.622476
497,4,1220.310999
498,4,755.0532003
499,4,1105.90776
500,4,865.4923631
501,4,938.0704535
502,4,755.0674157
503,4,955.0127718
504,4,746.2172478
505,4,951.6609785
506,4,1126.520436
507,4,930.1410973
508,4,985.5157936
509,4,1152.240997
510,4,1147.672092
511,4,1216.534428
512,4,1030.722565
513,4,976.6240251
514,4,1237.327864
515,4,893.3791483
516,4,741.6044519
517,4,962.7124821
518,4,829.7711881
519,4,1185.480637
520,4,879.8441275
521,4,1087.015928
522,4,993.8337477
523,4,928.2184253
524,4,819.2038409
525,4,775.5124271
526,4,1008.810398
527,4,988.8319927
528,4,795.2172672
529,4,808.7365068
530,4,888.0465196
531,4,814.3493714
532,4,778.9771244
533,4,1170.713698
534,4,773.5981478
535,4,831.6810875
536,4,857.3527044
537,4,749.6625525
538,4,896.0283422
539,4,1116.1459
540,4,824.0040221
541,4,745.3265933
542,4,1034.87894
543,4,966.82923
544,4,922.4748139
545,4,1151.639918
546,4,1074.815158
547,4,744.5977321
548,4,809.6515434
549,4,884.0420808
550,4,842.2051584
551,4,782.1492469
552,4,854.0403051
553,4,760.3099008
554,4,905.6571003
555,4,1182.770374
556,4,1174.894618
557,4,1140.850084
558,4,751.5456233
559,4,974.7588555
560,4,828.5883371
561,4,758.1142121
562,4,1143.289907
563,4,905.165121
564,4,1175.583416
565,4,858.3049172
566,4,1156.528456
567,4,857.7578535
568,4,1149.897011
569,4,913.1658382
570,4,890.1568153
571,4,1205.638154
572,4,1175.868209
573,4,957.7317042
574,4,1061.95443
575,4,812.3379182
576,4,933.0300418
577,4,1127.372395
578,4,788.6570752
579,4,1233.588475
580,4,1180.862002
581,4,983.6031792
582,4,880.3730492
583,4,1144.506519
584,4,959.5845424
585,4,1139.166535
586,4,1159.317391
587,4,982.9264336
588,4,1166.691947
589,4,980.4292827
590,4,1084.518789
591,4,1202.302026
592,4,781.2752699
593,4,898.1839274
594,4,1062.095888
595,4,798.116602
596,4,1061.671815
597,4,1003.219656
598,4,861.9021171
599,4,988.9697092
600,4,1233.041002
601,4,1061.305812
602,4,906.09726
603,4,1215.739507
